voyage_id,source_file_name,timestamp,time_s,fuel_cell_total_kw,battery_left_6cluster_kw,battery_right_6cluster_kw,battery_cluster_total_kw,total_load_kw,total_load_clipped_kw,load_total_kw,soc_left_pct,soc_right_pct,battery_bdm_total_kw,battery_cluster_minus_bdm_kw,soc_mean_pct,propulsion_inverter_kw,dataset_version,online_feasible,uses_future_endpoint,file_name,battery_total_kw,total_load_fc_plus_batt_kw,propulsion_load_kw,data_origin,time_original_or_reconstructed,is_original_30s_point,required_source_bundle_sha256,split
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:18,0,-4.510574321675362e-105,-0.016303999999999898,-0.0528109999999999,-0.069114999999999899,-0.069114999999999899,0,0,96.599999999999994,96.5,4.8432881261348885e-06,-0.069119843288126107,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.069114999999999899,-0.069114999999999899,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:19,1,-8.9917430400554862e-105,-0.016177102216371898,-0.052811310367478603,-0.068988412583850495,-0.068988412583850495,0,0,96.599999999999994,96.5,4.8226005806826715e-06,-0.068993235184431206,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.068988412583850495,-0.068988412583850495,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:20,2,-1.3412699209040552e-104,-0.016050551247762401,-0.052811618663539103,-0.068862169911301604,-0.068862169911301604,0,0,96.599999999999994,96.5,4.8019616920562382e-06,-0.068866971872993593,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.068862169911301604,-0.068862169911301604,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:21,3,-1.7743334223540329e-104,-0.0159246939091903,-0.052811922816763397,-0.0687366167259537,-0.0687366167259537,0,0,96.599999999999994,96.5,4.7813957886684844e-06,-0.068741398121742403,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.0687366167259537,-0.0687366167259537,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:22,4,-2.1953539478464608e-104,-0.015799877015674101,-0.052812220755733399,-0.068612097771407601,-0.068612097771407601,0,0,96.599999999999994,96.5,4.7609271989323006e-06,-0.068616858698606495,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.068612097771407601,-0.068612097771407601,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:23,5,-2.6013206368723145e-104,-0.015676447382232599,-0.052812510409030997,-0.068488957791263599,-0.068488957791263599,0,0,96.599999999999994,96.5,4.7405802512605817e-06,-0.068493698371514894,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.068488957791263599,-0.068488957791263599,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:24,6,-2.9892226289225723e-104,-0.0155547518238843,-0.052812789705238103,-0.0683675415291225,-0.0683675415291225,0,0,96.599999999999994,96.5,4.7203792740662208e-06,-0.068372261908396501,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.0683675415291225,-0.0683675415291225,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:25,7,-3.3560490634882154e-104,-0.015435137155647901,-0.052813056572936598,-0.068248193728584594,-0.068248193728584594,0,0,96.599999999999994,96.5,4.7003485957621085e-06,-0.068252894077180298,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.068248193728584594,-0.068248193728584594,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:26,8,-3.698789080060216e-104,-0.015317950192542101,-0.052813308940708403,-0.068131259133250605,-0.068131259133250605,0,0,96.599999999999994,96.5,4.6805125447611397e-06,-0.068135939645795299,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.068131259133250605,-0.068131259133250605,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:27,9,-4.0144318181295566e-104,-0.015203537749585499,-0.052813544737135398,-0.068017082486721003,-0.068017082486721003,0,0,96.599999999999994,96.5,4.6608954494762075e-06,-0.068021743382170499,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.068017082486721003,-0.068017082486721003,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:28,10,-4.2999664171872123e-104,-0.0150922466417968,-0.052813761890799601,-0.067906008532596401,-0.067906008532596401,0,0,96.599999999999994,96.5,4.6415216383202025e-06,-0.067910650054234703,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.067906008532596401,-0.067906008532596401,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:29,11,-4.5523820167241611e-104,-0.0149844236841946,-0.052813958330282698,-0.067798382014477299,-0.067798382014477299,0,0,96.599999999999994,96.5,4.6224154397060178e-06,-0.067803004429917005,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.067798382014477299,-0.067798382014477299,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
voyage_054,7月9日08_00_7月9日16_00.xlsx,2024-07-09 08:00:30,12,-4.7686677562313812e-104,-0.014880415691797599,-0.0528141319841667,-0.067694547675964306,-0.067694547675964306,0,0,96.599999999999994,96.5,4.6036011820465484e-06,-0.067699151277146402,96.549999999999997,,device_channel_natural_spline_1s,False,True,7月9日08_00_7月9日16_00.xlsx,-0.067694547675964306,-0.067694547675964306,,reconstructed_from_20_device_power_channels_by_natural_cubic_spline,reconstructed_1s_from_device_channels,False,53f1c5b1adddfed5157321e2bb2b83d02e92b525b4022ae709f61e4c05d29b33,validation
