timestamp,time_s,load_total_kw
2024-05-24 10:00:12,0.0,480.92679999999996
2024-05-24 10:00:13,1.0,492.16081087407406
2024-05-24 10:00:14,2.0,503.3035878814814
2024-05-24 10:00:15,3.0,514.3348076000001
2024-05-24 10:00:16,4.0,525.2341466074073
2024-05-24 10:00:17,5.0,535.9812814814815
2024-05-24 10:00:18,6.0,546.5558887999999
2024-05-24 10:00:19,7.0,556.9376451407408
2024-05-24 10:00:20,8.0,567.1062270814814
2024-05-24 10:00:21,9.0,577.0413112
2024-05-24 10:00:22,10.0,586.722574074074
2024-05-24 10:00:23,11.0,596.1296922814815
2024-05-24 10:00:24,12.0,605.2423423999999
2024-05-24 10:00:25,13.0,614.0402010074074
2024-05-24 10:00:26,14.0,622.5029446814816
2024-05-24 10:00:27,15.0,630.6102500000001
2024-05-24 10:00:28,16.0,638.3417935407407
2024-05-24 10:00:29,17.0,645.6772518814814
2024-05-24 10:00:30,18.0,652.5963016000001
2024-05-24 10:00:31,19.0,659.078619274074
2024-05-24 10:00:32,20.0,665.1038814814814
2024-05-24 10:00:33,21.0,670.6517648
2024-05-24 10:00:34,22.0,675.7019458074075
2024-05-24 10:00:35,23.0,680.2341010814814
2024-05-24 10:00:36,24.0,684.2279072
2024-05-24 10:00:37,25.0,687.6630407407407
2024-05-24 10:00:38,26.0,690.5191782814815
2024-05-24 10:00:39,27.0,692.7759964
2024-05-24 10:00:40,28.0,694.4131716740741
2024-05-24 10:00:41,29.0,695.4103806814815
2024-05-24 10:00:42,30.0,695.7473
2024-05-24 10:00:43,31.0,695.6432980148148
2024-05-24 10:00:44,32.0,695.3407467851852
2024-05-24 10:00:45,33.0,694.8538283999999
2024-05-24 10:00:46,34.0,694.1967249481481
2024-05-24 10:00:47,35.0,693.3836185185186
2024-05-24 10:00:48,36.0,692.4286912
2024-05-24 10:00:49,37.0,691.3461250814815
2024-05-24 10:00:50,38.0,690.1501022518519
2024-05-24 10:00:51,39.0,688.8548048000001
2024-05-24 10:00:52,40.0,687.4744148148147
2024-05-24 10:00:53,41.0,686.0231143851852
2024-05-24 10:00:54,42.0,684.5150856
2024-05-24 10:00:55,43.0,682.9645105481482
2024-05-24 10:00:56,44.0,681.3855713185185
2024-05-24 10:00:57,45.0,679.79245
2024-05-24 10:00:58,46.0,678.1993286814815
